fm_id,name,website,facebook,twitter,youtube,other_media,street,city,county,state,zip,season_1_date,season_1_time,season_2_date,season_2_time,season_3_date,season_3_time,season_4_date,season_4_time,longitude,latitude,latlng,location,credit,wic,wic_cash,sfmnp,snap,organic,baked_goods,cheese,crafts,flowers,eggs,seafood,herbs,vegetables,honey,jams,maple,meat,nursery,nuts,plants,poultry,prepared,soap,trees,wine,coffee,beans,fruits,grains,juices,mushrooms,pet_food,tofu,wild_harvested,date_updated
1010617,A + Organic Farmers Market,http://organicgrowndirect.com/,https://www.facebook.com/OrganicProduceDelivery,https://twitter.com/OrganicGrownDr,http://www.youtube.com/user/OrganicGrownDirect,http://organicgrowndirect.com/shop,Lee Rd. Farm,Boynton Beach ,Palm Beach,FL,33473,,,,,,,,,-80.221052,26.489351,POINT(26.489351 -80.221052),,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,Y,N,N,Y,9/29/14 13:37
1001683,A Better Choice Bakery & Market,,https://www.facebook.com/nottinghamfarmersmarket,,,,27 W Potomac Street,Brunswick,Frederick,MD,21716,January to December,Mon:12:00 PM - 5:00 PM;Tue:12:00 PM - 5:00 PM;Wed:12:00 PM - 5:00 PM;Thu:12:00 PM - 5:00 PM;Fri:12:00 PM - 5:00 PM;Sat:10:00 AM - 5:00 PM;sun:12:00 PM - 5:00 PM;,,,,,,,-77.6277075,39.313066,POINT(39.313066 -77.6277075),Co-located with wholesale market facility,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/3/12 17:01
1009004,A Growers' Market,,,,,,229 Lake Ella Drive,Tallahassee ,Leon,FL,32303,01/01/2014 to 12/31/2014,Wed: 3:00 PM-6:30 PM;,,,,,,,-84.2792304,30.4624713,POINT(30.4624713 -84.2792304),Other,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,5/6/14 22:28
1001887,AAFFA Community Farmers Market,,https://www.facebook.com/pages/Anderson-Area-Farm-Food-Association/431344110224404,,,,402 North Murray Avenue,Anderson,Anderson,SC,29624,05/06/2014 to 09/23/2014,Tue: 5:00 PM-8:00 PM;,,,,,,,-82.652159,34.506706,POINT(34.506706 -82.652159),Local government building grounds,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,4/8/14 13:54
1007585,AAMC Farmers's Market,,,,,,"2001 Medical Parkway, Sajak Pavilion",Annapolis,Anne Arundel,MD,21401,,,,,,,,,-76.6123,39.006,POINT(39.006 -76.6123),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/23/11 23:54
1004573,Abbeville Farmers Market,,,,,,118 Trinity Street at Livery Stable,Abbeville,Abbeville,SC,29620,06/06/2013 to 10/04/2013,Thu: 4:00 PM-8:00 PM;Fri: 7:00 AM-12:00 PM;,,,,,,,-82.380242,34.177429,POINT(34.177429 -82.380242),Local government building grounds,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/11/13 13:41
1009028,ABBEVILLE FARMERS MARKET,,https://www.facebook.com/pages/Abbeville-Farmers-Market/234180039938887,,,,Kirkland Street,Abbeville ,Henry,AL,,06/06/2014 to 07/25/2014,Fri: 3:00 PM-6:00 PM;,,,,,,,-85.250365,31.571271,POINT(31.571271 -85.250365),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/5/14 19:27
1004598,Abbotsford Farmers Market,,,,,,1011 East Spruce St.,Abbotsford,Clark,WI,54405,May to October,Tue:1:30 PM - 5:30 PM;,,,,,,,-90.307145,44.945665,POINT(44.945665 -90.307145),Private business parking lot,N,Y,N,Y,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,5/7/12 10:47
1003865,Abbott Northwestern Farmers Market,http://www.iatp.org/minimarkets,,,,,800 E 28th St,Minneapolis,Hennepin,MN,,,,,,,,,,-93.2629,44.9556,POINT(44.9556 -93.2629),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 26 2010 11:24PM
1002947,Aberdeen Farmers Market,http://www.dakotaflavor.com/category.asp?catid=12,,,,,"2nd Ave., S.E. & S. Lincoln Street",Aberdeen,Brown,SD,57401,,,,,,,,,-98.4866,45.4631,POINT(45.4631 -98.4866),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004031,Abilene Farmers Market,,,,,,East 1st & Buckeye St.,Abilene,Dickinson,KS,67410,,,,,,,,,-97.2139,38.9153,POINT(38.9153 -97.2139),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1010487,Abingdon Farmers Market,http://www.abingdonfarmersmarket.com,https://www.facebook.com/abingdonfarmersmarket,,,,Corner of Remsburg Drive & Cummings St,Abingdon ,Washington,VA,24210,04/16/2016 to 11/22/2016,Tue: 3pm-6pm;Sat: 8am-1pm;,11/26/2016 to 12/24/2016,Sat: 10:00 AM-12:00 PM;,01/02/2016 to 04/09/2016,Sat: 10:00 AM-12:00 PM;,,,-81.977094,36.708934,POINT(36.708934 -81.977094),,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3/2/16 10:20
1000065,Abingdon Square Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,W12 St. & 8th Ave,New York,New York,NY,10014,01/01/2013 to 12/31/2013,Sat: 8:00 AM-2:00 PM;,,,,,,,-74.00528,40.737177,POINT(40.737177 -74.00528),Other,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/24/13 10:36
1006988,Abington,http://www.abingtonsage.com,,,,,362 Plymouth Street,Abington,Plymouth,MA,2351,07/13/2013 to 09/21/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,-70.9369,42.119,POINT(42.119 -70.9369),Local government building grounds,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/14/14 10:44
1007070,Abington Farmers Market,,,,,,12055 Rose Drove,Clarks Summit,Lackawanna,PA,,,,,,,,,,-75.7746,41.425,POINT(41.425 -75.7746),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1011313,Abita Springs Farmers Market,,https://www.facebook.com/pages/Abita-Springs-Farmers-Market/480144062040727,,,,22049 Main St.,Abita Springs,St. Tammany,LA,70420,01/01/2016 to 12/01/2016,Sun: 12:00 AM-4:00 PM;,,,,,,,-90.0389129,30.4793215,POINT(30.4793215 -90.0389129),,Y,Y,N,Y,Y,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,6/30/16 13:50
1004762,ABQ Uptown Growers' Market,http://www.abquptowngrowersmarket.org,,,,,NE parking lot of ABQ Uptown shopping center,Albququerque,Bernalillo,NM,,10/25/2014 to ,Sat: 7:00 AM-12:00 PM;,,,,,,,-106.565838,35.103988,POINT(35.103988 -106.565838),Other,Y,Y,N,Y,Y,-,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/5/14 14:51
1009543,ABV Farm Market,http://www.appleblossomvillage.com/,https://www.facebook.com/pages/Apple-Blossom-Village/105223639518965,,,,690 Allegheny Road,Mount Bethe,,PA,18343,,,,,,,,,-75.0998,40.8743,POINT(40.8743 -75.0998),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1002108,Acadia Farmers' Market in Town Hill,,www.Facebook.com/AcadiaFarmersMarket,,,,,Town Hill,Hancock,ME,,,,,,,,,,-68.9716,44.5908,POINT(44.5908 -68.9716),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007575,Acadiana Farmers Market,,,,,,801 Foreman Drive,Opelousas,Lafayette,LA,70570,,,,,,,,,-92.0634,30.2147,POINT(30.2147 -92.0634),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1005122,Ace Farmers Market,,,,,,115 Black River Blvd,Rome,Oneida,NY,,,,,,,,,,-75.4541,43.2098,POINT(43.2098 -75.4541),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1008461,Acme Ranch Truck Patch,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1877,,,,,RR1 Box 146,Birch Tree,Shannon,MO,65438,,Mon: 9:00 AM-5:00 PM;Tue: 9:00 AM-5:00 PM;Wed: 9:00 AM-5:00 PM;Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-5:00 PM;Sat: 9:00 AM-5:00 PM;,,,,,,,-91.492638,36.991165,POINT(36.991165 -91.492638),"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,N,N,N,N,-,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,6/25/13 15:20
1011180,Acreage Green Market,http://Www.AcreageGreenMarket.com,https://www.facebook.com/AcreageGreenmarket,,,,6701 140th Ave. North,Loxahatchee,Palm Beach,FL,33470,05/31/2015 to 05/29/2016,Sun: 9:00 AM-2:00 PM;,6/7/15,Sun: 9:00 AM-1:00 PM;,,,,,-80.263351,26.775639,POINT(26.775639 -80.263351),,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,5/21/15 2:02
1003469,Acton-Boxborough Farmers Market,http://www.ABFarmersMarket.org,,,,,1 Pearl St,Acton,Middlesex,MA,1720,"June 19, 2012 to October 21, 2012",sun:10:00 AM - 1:00 PM;,,,,,,,-71.47415,42.47518,POINT(42.47518 -71.47415),Closed-off public street,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,5/24/12 13:08
1003112,Acushnet Farmers Market ,http://www.acushnetfarmersmarket.com,https://www.facebook.com/pages/Acushnet-Farmers-Market/104135469618299,https://twitter.com/eventsonthefarm,,http://instagram.com/Acushnetfarmersmarket,186 Leonard Street,Acushnet,Bristol,MA,2743,06/04/2016 to 09/24/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-70.900663,41.720547,POINT(41.720547 -70.900663),,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,6/29/16 16:28
1007519,Acworth Farmers Market,,,,,,Main and Lemon Streets,Acworth,Cobb,GA,,,,,,,,,,-84.6767,34.0657,POINT(34.0657 -84.6767),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001393,Ada Farmer's Market,,,,,,12th Street and Townsend,Ada,Pontotoc,OK,74820,04/01/2010 to 11/31/2010,Wed: 7:00 AM-;Sat: 7:00 AM-;,,,,,,,-96.679869,34.773589,POINT(34.773589 -96.679869),Private business parking lot,N,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/2/14 10:18
1001083,Ada Farmers' Market,http://www.adafarmersmarket.com,https://www.facebook.com/adafarmersmarket,https://twitter.com/AdaFarmersMkt,,,7239 Thornapple River Dr.,Ada,Kent,MI,49301,06/09/2015 to 10/27/2015,Tue: 11:00 AM-4:00 PM;,,,,,,,-85.4889683,42.9553715,POINT(42.9553715 -85.4889683),,Y,N,N,N,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,3/19/15 11:44
1006969,AdairCo Farmers Market,,,,,,"409 Fairground Street, Adair County co-op ext service parking lot",Columbia,Adair County,KY,,,,,,,,,,-85.297,37.1043,POINT(37.1043 -85.297),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1010467,Adairsville Farmers' Market,http://www.adairsvillefarmersmarket.com,Adairsville Farmers Market,,,,7446 Ga 140,Adairsville,Bartow,GA,30103,06/07/2014 to 09/27/2014,Sun: 8:00 AM-11:30 PM;,,,,,,,-84.929569,34.375727,POINT(34.375727 -84.929569),Private business parking lot,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,8/7/14 10:08
1011322,Adams County Farmers' Market Association (PA),http://www.acfarmersmarkets.org,Adams County Farm Fresh Markets,,,,Lincoln Square ,Gettysburg,Adams,PA,17325,5/19/16,Thu: 2:00 PM-6:00 PM;,,,,,,,-77.230764,39.830706,POINT(39.830706 -77.230764),,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,6/27/16 16:23
1011328,Adams County Farmers' Market Association (PA),http://www.acfarmersmarkets.org,Adams County Farm Fresh Markets,,,Instagram: adamscountyfarmfresh,1863 Gettysburg Village Dr,Gettysburg,Adams,PA,17325,05/01/2016 to 10/01/2016,Sat: 9:00 AM-2:00 PM;,,,,,,,-77.201576,39.794081,POINT(39.794081 -77.201576),,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,N,6/27/16 15:54
1010354,Adams Farmers' & Artisans' Market,,https://www.facebook.com/Adams.Farmers.Market,,,,Adams Visitors Center  3 Hoosac St,Adams,Berkshire,MA,1220,07/13/2014 to 09/14/2014,Sun: 11:00 AM-2:00 PM;,,,,,,,-73.118003,42.6244919,POINT(42.6244919 -73.118003),Private business parking lot,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,7/8/14 11:11
1008006,Adams Morgan Farmers Market,http://www.lickingcreekbendfarm.com,https://www.facebook.com/NeedmoreVeggies/timeline,,,https://www.instagram.com/lickingcreekbendfarm/,18th St. and Columbia Rd. NW,Washington,District of Columbia,DC,20009,06/01/2016 to 12/24/2016,Sat: 8:00 AM-1:00 PM;,,,,,,,-77.042643,38.922637,POINT(38.922637 -77.042643),,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/16 14:58
1008961,Adaptations' Fresh Feast,http://www.adaptationsaloha.com,https://www.facebook.com/adaptationsaloha,https://twitter.com/MaureenDatta,,http://instagram.com/adaptationskona,79-7500 Mamalahoa Highway,Kealakekua,Hawaii,HI,96750,01/01/2013 to 12/31/2013,Mon: 8:00 AM-4:00 PM;Tue: 8:00 AM-4:00 PM;Wed: 8:00 AM-4:00 PM;Thu: 8:00 AM-4:00 PM;Fri: 8:00 AM-4:00 PM;Sun: 12:00 PM-4:00 PM;,,,,,,,-155.923558,19.525757,POINT(19.525757 -155.923558),Co-located with wholesale market facility,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/13/14 17:13
1005109,Added Value Farm Stand at Governors Island,,,,,,Gresham Rd,Brooklyn,Kings,NY,11231-1235,,,,,,,,,-74.0231,40.6875,POINT(40.6875 -74.0231),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1002464,Addison Farmers Market,,,,,,One Friendship Plaza,Addison,DuPage,IL,60101,,,,,,,,,-87.9934,41.9321,POINT(41.9321 -87.9934),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005741,Adel Farmers Market,,,,,,Courthouse Square,Adel,Dallas,IA,50830,,,,,,,,,-94.0175,41.6144,POINT(41.6144 -94.0175),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005272,Adelanto Stadium Farmers Market,,,,,,Hwy 395 & Rancho Drive,Victorville,San Bernardino,CA,92392,,,,,,,,,-117.405,34.5593,POINT(34.5593 -117.405),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1012288,Adrian Farmers Market,,,,,,115 Toledo Street,Adrian ,Lenawee,MI,49221,05/07/2016 to 10/29/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-84.034589,41.900169,POINT(41.900169 -84.034589),,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,7/6/16 21:49
1011214,Aenon Baptist Church Farm Stand,,,,,,175 Genesee Street,Rochester,Monroe,NY,14611,,Wed: 11:00 AM-2:00 PM;,,,,,,,-77.6360764,43.1466026,POINT(43.1466026 -77.6360764),,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/8/15 9:24
1008667,Afton Village Farmers Market,http://www.piedmont-farmersmarket.com,,,,,5401 Village Dr,Concord,Cabarrus,NC,28027,01/01/2013 to 12/31/2013,Thu: 4:00 PM-7:00 PM;,,,,,,,-80.670172,35.414038,POINT(35.414038 -80.670172),Other,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/13 13:53
1007586,AGH Wellness Committee Farmer's Market,,,,,,9733 Healthway Drive,Berlin,Worcester,MD,21811,,,,,,,,,-75.2113,38.3388,POINT(38.3388 -75.2113),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/23/11 23:58
1012233,Agricenter International Farmers Market,http://www.agricenter.org/farmers-market/,https://www.facebook.com/farmersmarketmemphis/,https://twitter.com/Agricenter_Intl,,https://www.instagram.com/agricenterinternational/,7777 Walnut Grove Rd,Memphis,Shelby,TN,38120,05/02/2016 to 10/01/2016,Mon: 7:30 AM-5:30 PM;Tue: 7:30 AM-5:30 PM;Wed: 7:30 AM-5:30 PM;Thu: 7:30 AM-5:30 PM;Fri: 7:30 AM-5:30 PM;Sat: 7:00 AM-5:30 PM;,,,,,,,-89.8037477,35.128866,POINT(35.128866 -89.8037477),,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/5/16 11:28
1003562,Agritopia Farm Stand,http://www.thefarmatagritopia.com,https://www.facebook.com/TheFarmAtAgritopia,https://twitter.com/AgritopiaFarm,,https://instagram.com/agritopiafarm/,3000 E. Ray Road (Higley & Ray),Gilbert,Maricopa,AZ,85233,01/01/2015 to 12/31/2015,,,,,,,,-111.726215,33.321658,POINT(33.321658 -111.726215),,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,8/13/15 0:14
1011830,Ahwatukee Farmers Market,,,,,,4700 E. Warner Rd,Phoenix,Maricopa,AZ,,,Sun: 9:00 AM-1:00 PM;,06/05/2016 to 09/25/2016,Sun: 8:00 AM-11:00 AM;,,,,,-111.983242,33.331331,POINT(33.331331 -111.983242),,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,3/25/16 16:32
1000212,Aiken County Farmers Market,http://www.VisitAikenSC.com,,,,,897 Richland Avenue East,Aiken,Aiken,SC,29801,,,,,,,,,-81.7084941,33.5568819,POINT(33.5568819 -81.7084941),Local government building grounds,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/17/13 16:01
1008054,Airport Farmers and Flea Market,,https://www.facebook.com/pages/Airport-Farmers-and-Flea-Market/,,,,17375 Spring Hill Dr,Brooksville,Hernando,FL,34604,01/01/2015 to 12/31/2015,Sat: 8:00 AM-3:00 PM;Sun: 8:00 AM-3:00 PM;,,,,,,,-82.441117,28.48114,POINT(28.48114 -82.441117),,Y,N,N,N,N,-,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,3/19/15 11:45
1007542,Akebono Farmers' Market,,,,,,Akebono Parking Lot,Pahoa,Hawaii County,HI,,,,,,,,,,-154.951,19.4975,POINT(19.4975 -154.951),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1011967,Akers of Strawberries,http://Www.akersofstrawberries.com,www.facebook.com/AkersofStrawberries,,,,1054 Melton Road,Baker,Okaloosa,FL,32531,03/15/2016 to 07/31/2016,Mon: 9:00 AM-5:00 PM;Tue: 9:00 AM-5:00 PM;Wed: 9:00 AM-5:00 PM;Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-5:00 PM;Sat: 9:00 AM-5:00 PM;Sun: 12:00 PM-5:00 PM;,09/29/2016 to 11/06/2016,Thu: 9:00 AM-5:00 PM;Fri: 9:00 AM-11:00 PM;Sat: 9:00 AM-11:00 PM;Sun: 6:00 PM-;,01/01/2016 to 12/31/2016,Mon: 7:00 AM-5:00 PM;Tue: 7:00 AM-5:00 PM;Wed: 7:00 AM-5:00 PM;Thu: 7:00 AM-5:00 PM;Fri: 7:00 AM-5:00 PM;Sat: 7:00 AM-2:00 PM;,,,-86.7012813,30.7986832,POINT(30.7986832 -86.7012813),,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,5/18/16 21:16
1001801,Akron Farmers Market,,,,,,City Park,Akron,Plymouth,IA,51031,,,,,,,,,-96.5573,42.8309,POINT(42.8309 -96.5573),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005061,Akwesasne Farmers Market,,,,,,"469 State Route 37, across from Akwesasne Sports",Hogansburg,Franklin,NY,,,,,,,,,,-74.6677,44.9739,POINT(44.9739 -74.6677),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004086,Alabama Gulf Coast Market,,,,,,22250 Perdido Beach Boulevard,Gulf Shores,Baldwin,AL,36542,10/04/2014 to 07/25/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-87.65585,30.250746,POINT(30.250746 -87.65585),,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,1/25/15 14:33
1008612,Alachua County Farmers' Market,http://www.441market.com,https://www.facebook.com/441acfmarket,,,http://pinterest.com/441market,5920 NW 13th Street,Gainesville,Alachua,FL,32653,01/01/2013 to 12/31/2013,Sun: 8:30 AM-1:00 PM;,,,,,,,-82.352515,29.710665,POINT(29.710665 -82.352515),Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/27/13 10:09
1006312,Alamance County Farmers Market,,,,,,200 S. Main St.,Burlington,Alamance,NC,27215,,,,,,,,,-79.4357,36.0943,POINT(36.0943 -79.4357),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009019,Alameda Farmers' Market,http://www.pcfma.com,https://www.facebook.com/AlamedaFarmersMarket,,,,Haight and Webster St.,Alameda,Alameda,CA,,01/01/2013 to 12/31/2013,Tue: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-122.276762,37.774248,POINT(37.774248 -122.276762),,Y,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/16 12:57
1004846,Alamo Farmers Market,,,,,,Buckhorn Ranch Road,Alamo,Lincoln,NV,89001,05/21/2013 to ,Tue: 10:00 AM-5:00 PM;Wed: 10:00 AM-5:00 PM;Thu: 10:00 AM-5:00 PM;Fri: 10:00 AM-5:00 PM;Sat: 10:00 AM-5:00 PM;Sun: -5:00 PM;,,,,,,,-115.1435,37.33075,POINT(37.33075 -115.1435),"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/11/13 19:20
1011033,Alamogordo Farmers' Market -Downtown,http://www.localharvest.org/alamogordo-farmers-market-in-historic-downtown-M37997,https://www.facebook.com/AlamogordoFarmersMarket/,,,,919 New York Avenue ,Alamogordo ,Otero,NM,88310,06/04/2016 to 10/29/2016,Sat: 9:00 AM-11:00 AM;,07/06/2016 to 09/28/2016,Wed: 5:00 PM-6:00 PM;,,,,,-105.9593384,32.8994771,POINT(32.8994771 -105.9593384),,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/27/16 13:16
